Test, Start_Pos, Nodes_Traversed, Time Elapsed
114, [13,11], 405, 19.43052219992387
115, [14,11], 405, 19.61791490019823
116, [15,11], 403, 19.5404709999857
117, [16,11], 386, 18.71083719994931
118, [17,11], 387, 18.82681850004883
119, [18,11], 388, 18.58866830029001
120, [21,11], 392, 19.028484100170317
121, [6,12], 390, 18.937360399606405
122, [9,12], 393, 18.914587399936863
123, [18,12], 393, 18.855932000093162
124, [21,12], 391, 19.01436539979477
125, [6,13], 391, 19.06109479974839
126, [9,13], 392, 18.92683009999746
127, [18,13], 392, 18.773210999948788
128, [21,13], 390, 18.828615899939905
129, [6,14], 392, 19.126209700058098
130, [7,14], 391, 18.995900400041137
131, [8,14], 392, 18.977223900161334
132, [9,14], 393, 19.112145500112092
133, [18,14], 393, 19.068955499940785
134, [19,14], 385, 18.456405799894128
135, [20,14], 386, 18.50151949976862
136, [21,14], 391, 18.723766399911256
137, [6,15], 393, 19.75793779976084
138, [9,15], 394, 18.931833399663446
139, [18,15], 397, 19.39407330006361
140, [21,15], 392, 18.787563400081126
141, [6,16], 397, 19.286591299882275
142, [9,16], 391, 18.72059849985817
143, [18,16], 396, 19.30176160011615
144, [21,16], 385, 18.763529499978176
145, [6,17], 396, 19.45360599986452
146, [9,17], 392, 18.791161999848555
147, [10,17], 389, 18.593826200070907
148, [11,17], 406, 19.681189299895777
149, [12,17], 437, 21.500246900119237
150, [13,17], 436, 21.59025420024409
151, [14,17], 435, 21.47034709995205
152, [15,17], 434, 21.28923210031644
153, [16,17], 433, 21.415851099576685
154, [17,17], 398, 19.65019239981484
155, [18,17], 397, 19.277096099991468
156, [21,17], 384, 18.593550399760716
157, [6,18], 395, 19.862424200269743
158, [9,18], 397, 19.104422899778
159, [18,18], 431, 21.063734300114447
160, [21,18], 383, 18.664441400265787
161, [6,19], 394, 19.158406900198315
162, [9,19], 396, 19.092015099842683
163, [18,19], 430, 20.972675199984224
164, [21,19], 382, 18.768895700210123
165, [1,20], 400, 19.40793350027525
166, [2,20], 399, 19.57276419988193
167, [3,20], 398, 19.39327160004177
168, [4,20], 397, 19.304121600129292
169, [5,20], 396, 19.18141700013075
170, [6,20], 395, 19.584537900416763
171, [7,20], 394, 18.820578099766863
172, [8,20], 395, 19.166373199681402
173, [9,20], 397, 19.377553799800808
174, [10,20], 394, 18.96526999968046
175, [11,20], 395, 19.013857700119843
176, [12,20], 392, 18.919396299534128
177, [15,20], 398, 19.787226100394037
178, [16,20], 433, 21.1345333999343
179, [17,20], 432, 21.640407799655804
180, [18,20], 431, 21.051701300006243
181, [19,20], 389, 18.669933999946807
182, [20,20], 390, 19.11821339991002
183, [21,20], 383, 18.525924600151484
184, [22,20], 431, 21.101909299875842
185, [23,20], 386, 18.875162500189617
186, [24,20], 386, 18.48062739998568
187, [25,20], 387, 18.81154590015649
188, [26,20], 388, 18.71243170015805
189, [1,21], 401, 19.402486699967994
190, [6,21], 396, 19.33949260036752
191, [12,21], 399, 19.283207499916898
192, [15,21], 397, 19.553373900344013
193, [21,21], 382, 18.450154299789574
194, [26,21], 381, 18.40878850047011
195, [1,22], 400, 19.481758400215767
196, [6,22], 397, 19.456610300039756
197, [12,22], 398, 19.323537100150133
198, [15,22], 396, 19.3524670998886
199, [21,22], 381, 18.455398099991726
200, [26,22], 380, 18.11331749999954
201, [1,23], 399, 19.16554850009561
202, [2,23], 400, 19.53768329952436
203, [3,23], 400, 19.227976199952536
204, [6,23], 398, 19.385086999667692
205, [7,23], 399, 19.56264559965348
206, [8,23], 400, 19.495145999870147
207, [9,23], 412, 19.58810919984535
208, [10,23], 411, 19.82968029991025
209, [11,23], 412, 19.805050800117897
210, [12,23], 399, 19.132522200015956
211, [13,23], 387, 18.67117309976311
212, [14,23], 388, 18.95594749992597
213, [15,23], 397, 19.19364130019676
214, [16,23], 396, 18.950736600032542
215, [17,23], 395, 19.082898700085934
216, [18,23], 394, 19.041077400179347
217, [19,23], 393, 18.97507109984872
218, [20,23], 394, 19.338809200184187
219, [21,23], 382, 18.245206400213647
220, [24,23], 377, 18.30121879975195
221, [25,23], 379, 18.48039470014919
222, [26,23], 380, 18.581035400173278
223, [3,24], 396, 19.390488800156163
224, [6,24], 399, 19.51897819979058
225, [9,24], 413, 20.446838199917693
226, [18,24], 395, 19.34559599981003
227, [21,24], 383, 18.838672099838732
