Test, Start_Pos, Nodes_Traversed, Time Elapsed
212, [14,23], 386, 19.118278200083296
213, [15,23], 394, 19.45245299993985
214, [16,23], 392, 19.552815199924225
215, [17,23], 391, 19.402430499831098
216, [18,23], 390, 19.355600900111313
217, [19,23], 389, 19.242519500003255
218, [20,23], 390, 19.487432599969907
219, [21,23], 378, 18.62183449981967
220, [24,23], 373, 18.51952100003109
221, [25,23], 374, 18.518947099975776
222, [26,23], 375, 18.62917879998713
223, [3,24], 392, 19.37873270000273
224, [6,24], 397, 19.79901970004721
225, [9,24], 408, 20.126048499958415
226, [18,24], 391, 19.184299299995473
227, [21,24], 379, 18.776515400175413
228, [24,24], 372, 18.408502800011775
229, [3,25], 391, 19.435170400080096
230, [6,25], 398, 19.70301570007723
231, [9,25], 397, 19.874022000076366
232, [18,25], 392, 19.377585499991255
233, [21,25], 393, 19.489572399950703
234, [24,25], 371, 18.403047799853084
235, [1,26], 394, 19.580529300073977
236, [2,26], 393, 19.77565330007201
237, [3,26], 392, 19.704065000209084
238, [4,26], 391, 19.221774699894013
239, [5,26], 400, 19.76568060003774
240, [6,26], 399, 19.75140889996692
241, [9,26], 398, 19.690516100105015
242, [10,26], 399, 20.033650400051556
243, [11,26], 400, 19.995115800098574
244, [12,26], 401, 20.08402669998759
245, [15,26], 405, 19.995201800164068
246, [16,26], 406, 19.988843199782423
247, [17,26], 407, 20.043233799857262
248, [18,26], 393, 19.5419086001275
249, [21,26], 394, 19.500152399959916
250, [22,26], 382, 19.099033299833536
251, [23,26], 373, 18.50717650014849
252, [24,26], 372, 18.47591530007776
253, [25,26], 373, 18.547688000100607
254, [26,26], 374, 18.617176999927324
255, [1,27], 395, 19.52663060013583
256, [12,27], 408, 20.550901399845316
257, [15,27], 404, 19.901662699812732
258, [26,27], 375, 18.632061000062095
259, [1,28], 396, 19.594202199979918
260, [12,28], 407, 20.04618230005144
261, [15,28], 403, 19.963596400084498
262, [26,28], 376, 18.650384599874087
263, [1,29], 397, 19.857093599930522
264, [2,29], 418, 20.51513429995248
265, [3,29], 417, 20.62444310003775
266, [4,29], 416, 20.594069799772114
267, [5,29], 415, 20.747503999875335
268, [6,29], 414, 20.39058859986835
269, [7,29], 413, 20.61868600003072
270, [8,29], 412, 20.45319269988977
271, [9,29], 411, 20.412265499973728
272, [10,29], 410, 20.269181699724868
273, [11,29], 409, 20.350746700023592
274, [12,29], 408, 20.043905399819778
275, [14,29], 405, 20.161678099924757
276, [15,29], 404, 19.97420319997036
277, [16,29], 393, 19.541162800123857
278, [17,29], 394, 19.51793920021737
279, [18,29], 395, 19.598514799894474
280, [19,29], 396, 19.59903619999386
281, [20,29], 397, 19.843959800004086
282, [21,29], 398, 19.699960900034057
283, [22,29], 399, 19.649123300114297
284, [23,29], 400, 19.745782199861424
285, [24,29], 401, 20.062937900038378
286, [25,29], 402, 19.802201299949957
287, [26,29], 403, 20.21347430001333
288, [13,29], 406, 19.9736538001016
