Test, Start_Pos, Nodes_Traversed, Time Elapsed
94, [18,8], 387, 18.687269999947603
95, [21,8], 384, 18.45696609989318
96, [22,8], 381, 18.489272600007098
97, [23,8], 382, 18.520199800019327
98, [24,8], 383, 18.694041699945956
99, [25,8], 384, 18.584879800033377
100, [26,8], 388, 18.989229699938733
101, [6,9], 386, 19.204149600056553
102, [12,9], 388, 18.86552679999295
103, [15,9], 399, 19.22817340009351
104, [21,9], 385, 18.867221799995605
105, [6,10], 387, 19.01710549996278
106, [12,10], 387, 18.651139100020373
107, [15,10], 398, 19.02993500012235
108, [21,10], 386, 18.833301599934202
109, [6,11], 388, 18.687310400026035
110, [9,11], 391, 18.743119000078877
111, [10,11], 390, 18.74945410001601
112, [11,11], 389, 18.779815700141626
113, [12,11], 388, 18.70562880005309
114, [13,11], 401, 19.274710600009712
115, [14,11], 400, 19.28734059999988
116, [15,11], 399, 19.290286100032972
117, [16,11], 382, 19.557445600083156
118, [17,11], 383, 20.020771600047738
119, [18,11], 384, 18.64278240013664
120, [21,11], 388, 18.994408900121925
121, [6,12], 389, 19.177554299883923
122, [9,12], 390, 18.936152500074968
123, [18,12], 390, 18.735846100094932
124, [21,12], 387, 18.730929100041976
125, [6,13], 390, 18.830335500024376
126, [9,13], 389, 18.750259599957644
127, [18,13], 389, 18.70870169994305
128, [21,13], 386, 18.47462540007109
129, [6,14], 391, 18.86784510000507
130, [7,14], 388, 18.791658300055133
131, [8,14], 389, 18.950055500128656
132, [9,14], 390, 18.988193599896476
133, [18,14], 390, 18.737368400059495
134, [19,14], 381, 18.75360149997141
135, [20,14], 382, 18.48357500000202
136, [21,14], 387, 19.44922369998676
137, [6,15], 392, 19.451173799945536
138, [9,15], 391, 18.91236110003956
139, [18,15], 395, 19.310299300032057
140, [21,15], 388, 18.824889899897244
141, [6,16], 395, 19.394649899924843
142, [9,16], 388, 20.17694940002184
143, [18,16], 394, 19.67521009986376
144, [21,16], 381, 19.789802299925213
145, [6,17], 394, 19.62766610011022
146, [9,17], 389, 19.12178900012441
147, [10,17], 386, 20.415701900034037
148, [11,17], 405, 20.15734209996299
149, [12,17], 418, 20.248336199965706
150, [13,17], 417, 20.171497899886162
151, [14,17], 416, 20.43161390001478
152, [15,17], 415, 20.695261600110825
153, [16,17], 414, 20.16266489987902
154, [17,17], 396, 19.646581499913736
155, [18,17], 395, 18.948067499921308
156, [21,17], 380, 18.36808109992853
157, [6,18], 393, 19.414123299975472
158, [9,18], 394, 19.827810699960537
159, [18,18], 411, 20.1582587001285
160, [21,18], 379, 18.513652300011017
161, [6,19], 392, 19.346419099914783
162, [9,19], 393, 19.689963400083798
163, [18,19], 410, 20.165199399998528
164, [21,19], 378, 18.200745200079837
165, [1,20], 398, 19.35327910003616
166, [2,20], 397, 19.136048599957576
167, [3,20], 396, 20.59426120003991
168, [4,20], 395, 20.020335399898613
169, [5,20], 394, 19.07017250001445
170, [6,20], 393, 19.070401099939772
171, [7,20], 390, 19.024595999977464
172, [8,20], 391, 18.79069250002067
173, [9,20], 394, 19.496123100114346
174, [10,20], 391, 19.511944400106586
175, [11,20], 392, 19.366807599999447
176, [12,20], 389, 18.808656800192693
177, [15,20], 395, 21.17810779996944
178, [16,20], 413, 20.86323760013329
179, [17,20], 412, 20.23543329993845
180, [18,20], 411, 20.353057999975135
181, [19,20], 386, 20.208283399966604
182, [20,20], 387, 19.638526799888496
183, [21,20], 379, 19.70448549999128
184, [22,20], 411, 20.73754020000706
185, [23,20], 381, 18.952156399976957
186, [24,20], 382, 18.660242599944468
187, [25,20], 383, 18.895833599930484
188, [26,20], 384, 18.761365000071237
189, [1,21], 397, 19.904319699915504
190, [6,21], 394, 19.211418699986098
191, [12,21], 396, 19.255237899993517
192, [15,21], 394, 19.391537199906452
193, [21,21], 378, 18.53685340001539
194, [26,21], 377, 18.348832900031994
195, [1,22], 396, 19.303991900040273
196, [6,22], 395, 19.31102699999974
197, [12,22], 395, 19.318584800188546
198, [15,22], 393, 19.241229099960037
199, [21,22], 377, 19.788077000062913
200, [26,22], 376, 18.789348400066956
201, [1,23], 395, 19.408443199998146
202, [2,23], 396, 19.20503409995581
203, [3,23], 395, 19.113115500076674
204, [6,23], 396, 19.243390699957672
205, [7,23], 393, 20.21836879996772
206, [8,23], 394, 20.28609769997638
207, [9,23], 407, 20.35383019990695
208, [10,23], 406, 20.231706199949258
209, [11,23], 407, 20.401330400018196
210, [12,23], 396, 19.574449300060223
211, [13,23], 385, 18.70717780007908
212, [14,23], 386, 18.512139699923864
213, [15,23], 394, 19.059157900028367
214, [16,23], 392, 19.364125400017656
215, [17,23], 391, 18.953500499959773
216, [18,23], 390, 19.17276760005916
217, [19,23], 389, 19.067910399960965
218, [20,23], 390, 19.74386979990959
219, [21,23], 378, 18.496193099977972
220, [24,23], 373, 18.943559300045308
221, [25,23], 374, 18.26291500001389
222, [26,23], 375, 18.29642800003421
223, [3,24], 392, 19.83960399990974
224, [6,24], 397, 19.436173200039775
225, [9,24], 408, 20.32555989996763
226, [18,24], 391, 19.675131800056988
227, [21,24], 379, 18.892549699972733
228, [24,24], 372, 18.3558380999566
229, [3,25], 391, 18.77544389999821
230, [6,25], 398, 19.38710969997919
231, [9,25], 397, 19.154346899951634
232, [18,25], 392, 18.87000619995524
233, [21,25], 393, 19.02980940005
234, [24,25], 371, 18.06359800001519
235, [1,26], 394, 18.965735299996595
236, [2,26], 393, 19.698280099986732
237, [3,26], 392, 19.06520619998264
238, [4,26], 391, 19.40181079994727
239, [5,26], 400, 19.66869809995842
240, [6,26], 399, 19.75179099996967
241, [9,26], 398, 19.26922880006896
242, [10,26], 399, 19.335447899873543
243, [11,26], 400, 19.90436899996712
244, [12,26], 401, 19.687463300106174
245, [15,26], 405, 20.11044970001967
246, [16,26], 406, 20.227360000048066
247, [17,26], 407, 20.461432599986438
248, [18,26], 393, 18.997985399986646
249, [21,26], 394, 19.96494850002273
250, [22,26], 382, 18.633661699976074
251, [23,26], 373, 18.876318100010394
252, [24,26], 372, 18.521877399947698
253, [25,26], 373, 19.062712500028283
254, [26,26], 374, 21.935401099828596
255, [1,27], 395, 20.926170199960325
256, [12,27], 408, 20.198834900016664
