Test, Start_Pos, Nodes_Traversed, Time Elapsed
76, [6,7], 399, 19.001054599604686
77, [9,7], 405, 19.28892420028569
78, [18,7], 395, 18.70811659982428
79, [21,7], 392, 18.7567617999739
80, [26,7], 396, 18.791758499923162
81, [1,8], 395, 18.580946699963533
82, [2,8], 401, 19.958064799764543
83, [3,8], 408, 19.45852920023026
84, [4,8], 407, 19.43151929983287
85, [5,8], 406, 19.244761499896413
86, [6,8], 400, 18.97719819979102
87, [9,8], 400, 19.08718429984583
88, [10,8], 398, 19.019431299631833
89, [11,8], 399, 19.246048299770337
90, [12,8], 400, 18.916462700115517
91, [15,8], 410, 19.40938930012635
92, [16,8], 410, 19.36402859989903
93, [17,8], 412, 19.532087199550006
94, [18,8], 397, 18.89041979984904
95, [21,8], 393, 18.985256300060428
96, [22,8], 392, 18.376562199933687
97, [23,8], 393, 18.483312900105375
98, [24,8], 395, 18.630830800320837
99, [25,8], 395, 18.853943800044362
100, [26,8], 398, 19.00137799976801
101, [6,9], 394, 18.98838430028991
102, [12,9], 396, 19.41557830007514
103, [15,9], 408, 19.623775199856027
104, [21,9], 395, 18.612720799836097
105, [6,10], 395, 18.94419539993396
106, [12,10], 395, 18.65665739956603
107, [15,10], 407, 19.713109599790187
108, [21,10], 395, 18.723048499959987
109, [6,11], 396, 18.89724190022389
110, [9,11], 401, 19.00301999982912
111, [10,11], 398, 19.22528980007337
112, [11,11], 398, 18.787775500124553
113, [12,11], 396, 19.04836290035746
114, [13,11], 410, 19.818045799882384
115, [14,11], 410, 19.37685820000479
116, [15,11], 408, 19.478281700139632
117, [16,11], 393, 18.546952500124462
118, [17,11], 394, 18.4864139999263
119, [18,11], 396, 18.718515200103866
120, [21,11], 400, 19.313594199804356
121, [6,12], 397, 18.821304700235487
122, [9,12], 399, 18.93729369986977
123, [18,12], 398, 18.97005839999474
124, [21,12], 398, 18.985486700112233
125, [6,13], 398, 18.895517199925962
126, [9,13], 398, 18.91979000007268
127, [18,13], 397, 19.323078699831967
128, [21,13], 397, 18.663965899846517
129, [6,14], 399, 19.055291000040597
130, [7,14], 398, 18.808771900003194
131, [8,14], 399, 18.911400499971933
132, [9,14], 399, 18.944478900171816
133, [18,14], 398, 19.33173129981151
134, [19,14], 393, 18.529017899694736
135, [20,14], 394, 18.725574999596574
136, [21,14], 398, 18.769015299883904
137, [6,15], 399, 19.274379800262977
138, [9,15], 401, 18.992560699829482
139, [18,15], 404, 19.207830900064437
140, [21,15], 400, 19.432963900093455
141, [6,16], 403, 19.124277299881214
142, [9,16], 398, 18.75733279978158
143, [18,16], 403, 19.25860569969518
144, [21,16], 394, 18.4684005001036
145, [6,17], 403, 19.137877199900686
146, [9,17], 399, 19.26419760005956
147, [10,17], 396, 18.820064999745227
148, [11,17], 413, 19.501173199765617
149, [12,17], 445, 21.31018729985226
150, [13,17], 444, 21.39567920000991
151, [14,17], 443, 21.21321980014909
152, [15,17], 442, 21.506894900128827
153, [16,17], 441, 21.306084900104906
154, [17,17], 406, 19.204257099918323
155, [18,17], 404, 19.262853600244853
156, [21,17], 394, 18.599841099770856
157, [6,18], 401, 19.294554500171216
158, [9,18], 403, 19.15916240007209
159, [18,18], 438, 21.21563359994616
160, [21,18], 392, 18.442884400035837
161, [6,19], 400, 19.116855399974156
162, [9,19], 402, 18.985120800265577
163, [18,19], 437, 21.01907120006217
164, [21,19], 391, 18.52059590019053
165, [1,20], 406, 19.601291099985247
166, [2,20], 405, 19.301964199810755
167, [3,20], 405, 19.119549599621678
168, [4,20], 403, 19.190449800007627
169, [5,20], 403, 19.261304699844914
170, [6,20], 401, 19.103735299853724
171, [7,20], 400, 19.33799369969347
172, [8,20], 401, 19.32504890036944
173, [9,20], 403, 19.104220200169948
174, [10,20], 400, 19.151221800027997
175, [11,20], 403, 19.1449868001946
176, [12,20], 399, 18.941296300225076
177, [15,20], 406, 19.470272299658973
178, [16,20], 440, 21.296057599931373
179, [17,20], 440, 21.091366699838545
180, [18,20], 438, 21.17380809955648
181, [19,20], 397, 18.691041099940776
182, [20,20], 398, 18.813257400121074
183, [21,20], 392, 18.68650510002044
184, [22,20], 441, 21.49498360036523
185, [23,20], 394, 18.742671499945573
186, [24,20], 394, 18.629733899913845
187, [25,20], 395, 18.57901200003107
188, [26,20], 396, 18.769796800072072
189, [1,21], 405, 19.59047400014242
190, [6,21], 401, 19.269877500482835
191, [12,21], 405, 19.421838399895933
192, [15,21], 404, 19.215573899709852
193, [21,21], 390, 18.35641329990176
194, [26,21], 390, 18.43060669976694
195, [1,22], 404, 19.350139900227077
196, [6,22], 402, 19.33306499980972
197, [12,22], 404, 19.54075260007812
198, [15,22], 403, 18.94835050002439
199, [21,22], 389, 18.3009541000647
200, [26,22], 389, 18.582478299707873
201, [1,23], 404, 19.4635967000213
202, [2,23], 404, 19.329294400056824
203, [3,23], 404, 19.63202750039636
204, [6,23], 403, 19.530413199827308
205, [7,23], 405, 19.42257719990448
206, [8,23], 406, 19.322910600181785
207, [9,23], 417, 19.762998799968045
208, [10,23], 416, 19.71033220020763
209, [11,23], 417, 19.837317699712003
210, [12,23], 405, 19.378843400321784
211, [13,23], 394, 18.606895100092515
212, [14,23], 395, 19.76532869998482
213, [15,23], 404, 19.09948850024375
214, [16,23], 404, 18.907897000026423
215, [17,23], 404, 20.009096800058614
216, [18,23], 402, 19.20651059987722
217, [19,23], 401, 19.013249800016638
218, [20,23], 402, 19.3551856000704
219, [21,23], 390, 18.40397869986191
220, [24,23], 387, 18.12484600006428
221, [25,23], 388, 18.313523499906296
222, [26,23], 389, 18.554676700019627
223, [3,24], 400, 19.057942799889133
224, [6,24], 403, 19.23551740006951
225, [9,24], 419, 20.119796999977552
226, [18,24], 404, 19.142284899833612
227, [21,24], 392, 18.903119899798185
228, [24,24], 385, 18.535895599794458
229, [3,25], 399, 19.23445400003402
230, [6,25], 405, 19.308008300111396
231, [9,25], 409, 19.912431600329
232, [18,25], 404, 19.24619930042536
233, [21,25], 406, 19.28669430001173
234, [24,25], 384, 18.10035320003226
235, [1,26], 402, 19.479477999862866
236, [2,26], 402, 19.30445909971604
237, [3,26], 400, 19.009282899729442
238, [4,26], 399, 19.40680490017985
239, [5,26], 407, 19.44277749986213
240, [6,26], 405, 19.358938399949693
241, [9,26], 411, 19.54288149997592
242, [10,26], 412, 19.295458300068276
243, [11,26], 413, 19.491102200263413
244, [12,26], 414, 19.806373300176347
245, [15,26], 420, 19.944642199625378
246, [16,26], 420, 19.976142899904517
247, [17,26], 422, 20.160835199960275
248, [18,26], 406, 19.293843299732544
249, [21,26], 407, 19.15532799984794
250, [22,26], 394, 18.633948999660788
251, [23,26], 387, 18.445941499900073
252, [24,26], 385, 18.292882799883955
253, [25,26], 386, 18.202728699994623
254, [26,26], 387, 18.428722699944046
255, [1,27], 404, 19.25207660002343
256, [12,27], 420, 19.890768699915498
257, [15,27], 418, 20.218697499789414
258, [26,27], 389, 18.178496900116443
259, [1,28], 404, 19.24314250019961
260, [12,28], 419, 20.086974300051224
261, [15,28], 417, 19.860417900184984
262, [26,28], 389, 18.213298200207646
263, [1,29], 406, 19.477639100077795
264, [2,29], 430, 20.641363400340197
265, [3,29], 430, 20.577580699857208
266, [4,29], 428, 20.358655599906342
267, [5,29], 428, 20.314620900011505
268, [6,29], 426, 20.165405300082057
269, [7,29], 426, 20.337387900231988
270, [8,29], 424, 20.428367099899333
271, [9,29], 424, 20.05474440008402
272, [10,29], 422, 19.952503699722
273, [11,29], 422, 20.06870159994287
274, [12,29], 420, 19.980580500283395
275, [14,29], 420, 19.912808800130733
276, [15,29], 418, 20.094362899762928
277, [16,29], 407, 19.36140050024551
278, [17,29], 408, 19.367752099817153
279, [18,29], 410, 19.718703600156005
280, [19,29], 410, 19.386737199805793
281, [20,29], 412, 19.520253999944543
282, [21,29], 412, 20.028988800302614
283, [22,29], 414, 19.814519300038228
284, [23,29], 414, 19.649106000098982
285, [24,29], 416, 19.937707900404348
286, [25,29], 416, 19.666797599973506
287, [26,29], 418, 19.71819210029207
288, [13,29], 420, 19.885886600313825
